scientificName,countryCode,decimalLatitude,decimalLongitude,eventDate,day,month,year,occurrenceStatus,basisOfRecord,datasetKey,kingdom,phylum,class,order,family,genus,species,taxonRank,occurrenceID,individualCount
"Panthera leo (Linnaeus, 1758)",BJ,11.398375,1.775891,2014-03-16T00:00:00.000+01:00,16,3,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01128,1
"Panthera leo (Linnaeus, 1758)",BJ,11.222987,1.75438,2011-12-26T00:00:00.000+01:00,26,12,2011,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01129,1
"Panthera leo (Linnaeus, 1758)",BJ,11.004418,1.734993,2015-02-09T00:00:00.000+01:00,9,2,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01130,1
"Panthera leo (Linnaeus, 1758)",BJ,11.016132,1.728369,2015-02-13T00:00:00.000+01:00,13,2,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01131,1
"Panthera leo (Linnaeus, 1758)",BJ,11.235571,1.723619,2011-01-29T00:00:00.000+01:00,29,1,2011,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01132,1
"Panthera leo (Linnaeus, 1758)",BJ,11.038671,1.722629,2015-02-09T00:00:00.000+01:00,9,2,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01133,1
"Panthera leo (Linnaeus, 1758)",BJ,11.273304,1.716277,2015-12-29T00:00:00.000+01:00,29,12,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01134,1
"Panthera leo (Linnaeus, 1758)",BJ,11.106396,1.711452,2015-01-23T00:00:00.000+01:00,23,1,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01135,1
"Panthera leo (Linnaeus, 1758)",BJ,11.258882,1.690465,2014-02-08T00:00:00.000+01:00,8,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01136,1
"Panthera leo (Linnaeus, 1758)",BJ,11.312511,1.669789,2014-02-26T00:00:00.000+01:00,26,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01138,1
"Panthera leo (Linnaeus, 1758)",BJ,11.036269,1.669563,2015-02-13T00:00:00.000+01:00,13,2,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01139,1
"Panthera leo (Linnaeus, 1758)",BJ,11.304048,1.669538,2014-03-22T00:00:00.000+01:00,22,3,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01140,1
"Panthera leo (Linnaeus, 1758)",BJ,11.222569,1.652458,2015-03-11T00:00:00.000+01:00,11,3,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01141,1
"Panthera leo (Linnaeus, 1758)",BJ,11.39104,1.642166,2015-02-28T00:00:00.000+01:00,28,2,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01142,1
"Panthera leo (Linnaeus, 1758)",BJ,11.381264,1.639284,2011-01-28T00:00:00.000+01:00,28,1,2011,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01143,1
"Panthera leo (Linnaeus, 1758)",BJ,11.381014,1.614042,2014-02-09T00:00:00.000+01:00,9,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01144,1
"Panthera leo (Linnaeus, 1758)",BJ,11.374198,1.597849,2014-02-09T00:00:00.000+01:00,9,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01145,1
"Panthera leo (Linnaeus, 1758)",BJ,11.382847,1.593381,2013-10-23T00:00:00.000+02:00,23,10,2013,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01146,1
"Panthera leo (Linnaeus, 1758)",BJ,11.11626,1.582313,2016-07-26T00:00:00.000+02:00,26,7,2016,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01147,1
"Panthera leo (Linnaeus, 1758)",BJ,11.270229,1.578897,2010-02-21T00:00:00.000+01:00,21,2,2010,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01149,1
"Panthera leo (Linnaeus, 1758)",BJ,11.291082,1.578502,2015-12-28T00:00:00.000+01:00,28,12,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01150,1
"Panthera leo (Linnaeus, 1758)",BJ,11.338746,1.570586,2007-04-06T00:00:00.000+02:00,6,4,2007,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01151,1
"Panthera leo (Linnaeus, 1758)",BJ,11.254723,1.565355,2009-01-19T00:00:00.000+01:00,19,1,2009,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01152,1
"Panthera leo (Linnaeus, 1758)",BJ,11.29066,1.562612,2015-07-03T00:00:00.000+02:00,3,7,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01153,1
"Panthera leo (Linnaeus, 1758)",BJ,11.425994,1.559315,2015-12-31T00:00:00.000+01:00,31,12,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01154,1
"Panthera leo (Linnaeus, 1758)",BJ,11.338281,1.549,2015-12-28T00:00:00.000+01:00,28,12,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01155,1
"Panthera leo (Linnaeus, 1758)",BJ,11.259254,1.545101,2014-01-12T00:00:00.000+01:00,12,1,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01156,1
"Panthera leo (Linnaeus, 1758)",BJ,11.161774,1.544926,2014-02-01T00:00:00.000+01:00,1,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01157,1
"Panthera leo (Linnaeus, 1758)",BJ,11.384886,1.537115,2012-08-18T00:00:00.000+02:00,18,8,2012,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01158,1
"Panthera leo (Linnaeus, 1758)",BJ,11.192171,1.521363,2014-02-10T00:00:00.000+01:00,10,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01160,1
"Panthera leo (Linnaeus, 1758)",BJ,11.070955,1.504638,2011-06-13T00:00:00.000+02:00,13,6,2011,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01161,1
"Panthera leo (Linnaeus, 1758)",BJ,11.417803,1.498477,2015-01-28T00:00:00.000+01:00,28,1,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01162,1
"Panthera leo (Linnaeus, 1758)",BJ,11.415634,1.496112,2012-06-16T00:00:00.000+02:00,16,6,2012,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01163,1
"Panthera leo (Linnaeus, 1758)",BJ,11.4511,1.495726,2015-07-19T00:00:00.000+02:00,19,7,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01164,1
"Panthera leo (Linnaeus, 1758)",BJ,11.266967,1.480928,2011-03-12T00:00:00.000+01:00,12,3,2011,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01165,1
"Panthera leo (Linnaeus, 1758)",BJ,11.385519,1.476589,2016-07-27T00:00:00.000+02:00,27,7,2016,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01166,1
"Panthera leo (Linnaeus, 1758)",BJ,11.221253,1.466524,2015-03-01T00:00:00.000+01:00,1,3,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01167,1
"Panthera leo (Linnaeus, 1758)",BJ,11.400768,1.466306,2015-03-01T00:00:00.000+01:00,1,3,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01168,1
"Panthera leo (Linnaeus, 1758)",BJ,11.443561,1.466148,2015-04-03T00:00:00.000+02:00,3,4,2015,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01169,1
"Panthera leo (Linnaeus, 1758)",BJ,11.437887,1.456164,2014-09-06T00:00:00.000+02:00,6,9,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01171,1
"Panthera leo (Linnaeus, 1758)",BJ,11.329557,1.454946,2014-03-15T00:00:00.000+01:00,15,3,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01172,1
"Panthera leo (Linnaeus, 1758)",BJ,11.339413,1.447851,2012-02-18T00:00:00.000+01:00,18,2,2012,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01173,1
"Panthera leo (Linnaeus, 1758)",BJ,11.242907,1.446215,2014-04-04T00:00:00.000+02:00,4,4,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01174,1
"Panthera leo (Linnaeus, 1758)",BJ,11.214028,1.443458,2016-06-19T00:00:00.000+02:00,19,6,2016,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01175,1
"Panthera leo (Linnaeus, 1758)",BJ,11.266884,1.440347,2014-04-04T00:00:00.000+02:00,4,4,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01176,1
"Panthera leo (Linnaeus, 1758)",BJ,11.214564,1.425246,2014-02-15T00:00:00.000+01:00,15,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01177,1
"Panthera leo (Linnaeus, 1758)",BJ,11.268016,1.42424,2014-01-10T00:00:00.000+01:00,10,1,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01178,1
"Panthera leo (Linnaeus, 1758)",BJ,11.206273,1.41674,2014-03-17T00:00:00.000+01:00,17,3,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01179,1
"Panthera leo (Linnaeus, 1758)",BJ,11.211449,1.400881,2014-01-10T00:00:00.000+01:00,10,1,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01180,1
"Panthera leo (Linnaeus, 1758)",BJ,11.347895,1.343166,2014-02-01T00:00:00.000+01:00,1,2,2014,PRESENT,HUMAN_OBSERVATION,19cb2741-a430-4139-8680-e11eba996978,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,YTDR_01182,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.333333,34.833333,1987-10-01T00:00:00.000+01:00,1,10,1987,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad1fd320-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.333333,34.83333,1985-03-04T00:00:00.000+01:00,4,3,1985,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201024-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.333333,34.83333,1985-10-15T00:00:00.000+01:00,15,10,1985,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad20142a-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.83333,1985-09-16T00:00:00.000+02:00,16,9,1985,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201628-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.83333,1989-01-22T00:00:00.000+01:00,22,1,1989,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201830-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.83333,1986-05-05T00:00:00.000+02:00,5,5,1986,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201a24-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.83333,1985-10-03T00:00:00.000+01:00,3,10,1985,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201c18-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.833333,1980-10-10T00:00:00.000+01:00,10,10,1980,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad201e20-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.33333,34.83333,1979-06-01T00:00:00.000+02:00,1,6,1979,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad202014-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.16667,35.58333,1982-12-06T00:00:00.000+01:00,6,12,1982,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad202b5e-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.16667,35.58333,1985-12-17T00:00:00.000+01:00,17,12,1985,PRESENT,PRESERVED_SPECIMEN,4bc6e742-69ea-4ed5-a6e5-21f674d9f884,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ad202d70-7a2b-11e3-81f0-12313d0829ba,1
"Panthera leo (Linnaeus, 1758)",CA,45.266667,-66.05,1992-03-24T00:00:00.000+01:00,24,3,1992,PRESENT,PRESERVED_SPECIMEN,ffb14d94-d7b3-4f2a-b449-af1ebf39131a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,adb96e56-d5d6-432c-8ff4-2b8fdafb3ecb,1
"Panthera leo (Linnaeus, 1758)",KE,-0.425707,36.135051,2000-03-18T00:00:00.000+01:00,18,3,2000,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,aee3215d-a5b9-4715-9a7c-c6ccf83b0a55,4
"Panthera leo (Linnaeus, 1758)",KE,0.586986,37.575784,1993-07-03T00:00:00.000+02:00,3,7,1993,PRESENT,MACHINE_OBSERVATION,7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,b36739bb-c2a0-4b3c-bb54-c45bc93f9a09,1
"Panthera leo (Linnaeus, 1758)",SO,9.166667,44.799999,1896-06-20T00:00:00.000+00:09,20,6,1896,PRESENT,PRESERVED_SPECIMEN,41fc5c40-5e81-496f-9733-6b5681b3b7a5,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,b6cd8082-bcb2-419f-89f1-0efb96e46891,1
"Panthera leo (Linnaeus, 1758)",CA,43.8,-79.1667,1978-06-06T00:00:00.000+02:00,6,6,1978,PRESENT,PRESERVED_SPECIMEN,f86a681d-7db8-483b-819a-248def18b70a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,b92717ca-4c9e-c9e4-84b3-5cda75d89f27,1
"Panthera leo (Linnaeus, 1758)",TZ,-3.117,35.167,1936-01-01T00:00:00.000Z,,,1936,PRESENT,FOSSIL_SPECIMEN,7e380070-f762-11e1-a439-00145eb45e9a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,b994a78c-e33c-4f9f-9265-5131d6183f2b,1
"Panthera leo (Linnaeus, 1758)",ML,0.239166,-0.06027,1920-01-01T00:00:00.000Z,,,1920,PRESENT,PRESERVED_SPECIMEN,41fc5c40-5e81-496f-9733-6b5681b3b7a5,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,c1f32839-c7d9-4c03-99d3-173086cb583b,1
"Panthera leo (Linnaeus, 1758)",KE,-1.367,38.866,2000-04-30T00:00:00.000+02:00,30,4,2000,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,c736e391-6963-44a2-842a-5aea42ef53c3,5
"Panthera leo (Linnaeus, 1758)",KE,-1.367,38.866,2000-08-31T00:00:00.000+02:00,31,8,2000,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,ca2ac517-45ec-4f98-914b-99c4b92bd441,6
"Panthera leo (Linnaeus, 1758)",KE,-0.431207,36.08457,1996-11-23T00:00:00.000+01:00,23,11,1996,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,d2050e5b-15d1-409c-be95-350c6e32c738,4
"Panthera leo (Linnaeus, 1758)",KE,-0.55,36.083,1929-01-01T00:00:00.000Z,,,1929,PRESENT,FOSSIL_SPECIMEN,7e380070-f762-11e1-a439-00145eb45e9a,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,d2829af5-5bd9-47b0-8f60-22a184e04fa7,1
"Panthera leo (Linnaeus, 1758)",TZ,-2.444182,34.825779,1928-07-31T00:00:00.000+01:00,31,7,1928,PRESENT,PRESERVED_SPECIMEN,41fc5c40-5e81-496f-9733-6b5681b3b7a5,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,d588d059-661b-448f-93df-be108304a5ca,1
"Panthera leo (Linnaeus, 1758)",KE,-1.367,38.866,2000-10-31T00:00:00.000+01:00,31,10,2000,PRESENT,HUMAN_OBSERVATION,4ec9e37d-1af5-4dc2-9c2f-97fcf5f22867,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,SPECIES,d6f3d153-6d86-4160-85d0-e9ea3f560c88,4
